2020-01-21 14:07:27,407 --- N
2020-01-21 14:07:27,599 --- [Space]
2020-01-21 14:07:27,687 --- P
2020-01-21 14:07:27,887 --- I
2020-01-21 14:07:28,007 --- C
2020-01-21 14:07:28,111 --- K
2020-01-21 14:07:28,279 --- I
2020-01-21 14:07:28,359 --- N
2020-01-21 14:07:28,488 --- G
2020-01-21 14:07:28,720 --- <
2020-01-21 14:07:28,864 --- [Space]
2020-01-21 14:07:29,135 --- B
2020-01-21 14:07:29,424 --- O
2020-01-21 14:07:29,632 --- M
2020-01-21 14:07:30,488 --- [Back]
2020-01-21 14:07:30,776 --- N
2020-01-21 14:07:31,359 --- [Back]
2020-01-21 14:07:31,527 --- [Back]
2020-01-21 14:07:31,687 --- [Back]
2020-01-21 14:07:32,320 --- H
2020-01-21 14:07:32,400 --- A
2020-01-21 14:07:32,551 --- V
2020-01-21 14:07:32,624 --- I
2020-01-21 14:07:32,704 --- N
2020-01-21 14:07:32,792 --- G
2020-01-21 14:07:32,872 --- [Space]
2020-01-21 14:07:33,047 --- F
2020-01-21 14:07:33,127 --- I
2020-01-21 14:07:33,240 --- R
2020-01-21 14:07:33,328 --- E
2020-01-21 14:07:33,528 --- S
2020-01-21 14:07:33,600 --- [Space]
2020-01-21 14:07:33,703 --- A
2020-01-21 14:07:33,848 --- R
2020-01-21 14:07:34,007 --- [Space]
2020-01-21 14:07:34,431 --- [Back]
2020-01-21 14:07:34,567 --- [Back]
2020-01-21 14:07:34,591 --- T
2020-01-21 14:07:34,680 --- [Space]
2020-01-21 14:07:34,863 --- N
2020-01-21 14:07:34,951 --- I
2020-01-21 14:07:35,063 --- G
2020-01-21 14:07:35,119 --- H
2020-01-21 14:07:35,263 --- T
2020-01-21 14:07:35,360 --- [Space]
2020-01-21 14:07:35,591 --- [Return]
2020-01-21 14:07:37,591 --- [Lshift]
2020-01-21 14:07:37,696 --- I
2020-01-21 14:07:37,839 --- [Space]
2020-01-21 14:07:38,008 --- A
2020-01-21 14:07:38,104 --- L
2020-01-21 14:07:38,215 --- S
2020-01-21 14:07:38,327 --- O
2020-01-21 14:07:38,416 --- [Space]
2020-01-21 14:07:38,527 --- L
2020-01-21 14:07:38,696 --- I
2020-01-21 14:07:38,839 --- K
2020-01-21 14:07:38,896 --- E
2020-01-21 14:07:38,968 --- [Space]
2020-01-21 14:07:39,111 --- D
2020-01-21 14:07:39,152 --- O
2020-01-21 14:07:39,344 --- I
2020-01-21 14:07:39,456 --- N
2020-01-21 14:07:39,504 --- G
2020-01-21 14:07:39,520 --- [Space]
2020-01-21 14:07:39,680 --- T
2020-01-21 14:07:39,751 --- H
2020-01-21 14:07:39,903 --- E
2020-01-21 14:07:39,975 --- [Space]
2020-01-21 14:07:40,223 --- H
2020-01-21 14:07:40,279 --- A
2020-01-21 14:07:40,408 --- U
2020-01-21 14:07:40,536 --- N
2020-01-21 14:07:40,640 --- T
2020-01-21 14:07:40,728 --- E
2020-01-21 14:07:40,903 --- D
2020-01-21 14:07:40,959 --- [Space]
2020-01-21 14:07:41,216 --- H
2020-01-21 14:07:41,304 --- A
2020-01-21 14:07:41,543 --- Y
2020-01-21 14:07:41,799 --- R
2020-01-21 14:07:41,887 --- I
2020-01-21 14:07:42,040 --- D
2020-01-21 14:07:42,192 --- E
2020-01-21 14:07:42,744 --- ?
2020-01-21 14:07:43,319 --- A
2020-01-21 14:07:43,535 --- T
2020-01-21 14:07:43,655 --- T
2020-01-21 14:07:43,807 --- R
2020-01-21 14:07:43,927 --- A
2020-01-21 14:07:44,064 --- C
2020-01-21 14:07:44,264 --- T
2020-01-21 14:07:44,336 --- I
2020-01-21 14:07:44,528 --- O
2020-01-21 14:07:44,847 --- N
2020-01-21 14:07:44,960 --- [Space]
2020-01-21 14:07:45,176 --- T
2020-01-21 14:07:45,400 --- Y
2020-01-21 14:07:45,520 --- P
2020-01-21 14:07:45,607 --- E
2020-01-21 14:07:45,783 --- S
2020-01-21 14:07:45,831 --- [Space]
2020-01-21 14:07:46,199 --- [Back]
2020-01-21 14:07:46,344 --- [Back]
2020-01-21 14:07:46,408 --- [Space]
2020-01-21 14:07:46,648 --- S
2020-01-21 14:07:46,840 --- T
2020-01-21 14:07:46,984 --- U
2020-01-21 14:07:47,088 --- F
2020-01-21 14:07:47,224 --- F
2020-01-21 14:07:47,360 --- [Return]
2020-01-21 14:08:07,624 --- [ PID: 17796 - b'?' - b'(1) Messenger - Google Chrome' ]
2020-01-21 14:08:07,624 --- [Lshift]
2020-01-21 14:08:07,719 --- I
2020-01-21 14:08:07,863 --- [ PID: 17796 - b'?' - b'Messenger - Google Chrome' ]
2020-01-21 14:08:07,863 --- [Space]
2020-01-21 14:08:08,039 --- D
2020-01-21 14:08:08,103 --- O
2020-01-21 14:08:08,271 --- [Space]
2020-01-21 14:08:08,479 --- E
2020-01-21 14:08:08,600 --- A
2020-01-21 14:08:08,911 --- T
2020-01-21 14:08:08,991 --- [Space]
2020-01-21 14:08:09,135 --- A
2020-01-21 14:08:09,223 --- [Space]
2020-01-21 14:08:09,472 --- L
2020-01-21 14:08:09,647 --- O
2020-01-21 14:08:09,767 --- T
2020-01-21 14:08:09,831 --- [Space]
2020-01-21 14:08:09,936 --- O
2020-01-21 14:08:10,047 --- F
2020-01-21 14:08:10,103 --- [Space]
2020-01-21 14:08:10,495 --- F
2020-01-21 14:08:10,672 --- R
2020-01-21 14:08:10,808 --- U
2020-01-21 14:08:11,008 --- I
2020-01-21 14:08:11,112 --- T
2020-01-21 14:08:11,368 --- [Return]
2020-01-21 14:08:11,832 --- E
2020-01-21 14:08:11,943 --- A
2020-01-21 14:08:12,104 --- T
2020-01-21 14:08:12,223 --- I
2020-01-21 14:08:12,279 --- N
2020-01-21 14:08:12,392 --- G
2020-01-21 14:08:12,439 --- [Space]
2020-01-21 14:08:12,647 --- F
2020-01-21 14:08:12,871 --- R
2020-01-21 14:08:12,983 --- U
2020-01-21 14:08:13,184 --- T
2020-01-21 14:08:13,544 --- [Back]
2020-01-21 14:08:13,751 --- I
2020-01-21 14:08:13,807 --- T
2020-01-21 14:08:13,903 --- [Space]
2020-01-21 14:08:14,016 --- I
2020-01-21 14:08:14,095 --- S
2020-01-21 14:08:14,176 --- N
2020-01-21 14:08:14,432 --- "
2020-01-21 14:08:14,608 --- T
2020-01-21 14:08:14,688 --- [Space]
2020-01-21 14:08:14,824 --- J
2020-01-21 14:08:14,904 --- A
2020-01-21 14:08:14,999 --- R
2020-01-21 14:08:15,232 --- D
2020-01-21 14:08:15,287 --- [Space]
2020-01-21 14:08:15,607 --- [Back]
2020-01-21 14:08:15,751 --- [Back]
2020-01-21 14:08:15,887 --- [Back]
2020-01-21 14:08:16,032 --- [Back]
2020-01-21 14:08:16,160 --- [Back]
2020-01-21 14:08:16,783 --- [Back]
2020-01-21 14:08:17,284 --- [Back]
2020-01-21 14:08:17,317 --- [Back]
2020-01-21 14:08:17,349 --- [Back]
2020-01-21 14:08:17,383 --- [Back]
2020-01-21 14:08:17,416 --- [Back]
2020-01-21 14:08:17,448 --- [Back]
2020-01-21 14:08:17,481 --- [Back]
2020-01-21 14:08:17,515 --- [Back]
2020-01-21 14:08:17,548 --- [Back]
2020-01-21 14:08:17,581 --- [Back]
2020-01-21 14:08:17,614 --- [Back]
2020-01-21 14:08:17,647 --- [Back]
2020-01-21 14:08:17,680 --- [Back]
2020-01-21 14:08:17,713 --- [Back]
2020-01-21 14:08:17,746 --- [Back]
2020-01-21 14:08:17,779 --- [Back]
2020-01-21 14:08:17,812 --- [Back]
2020-01-21 14:08:17,845 --- [Back]
2020-01-21 14:08:17,878 --- [Back]
2020-01-21 14:08:17,911 --- [Back]
2020-01-21 14:08:18,135 --- D
2020-01-21 14:08:18,215 --- O
2020-01-21 14:08:18,383 --- [Space]
2020-01-21 14:08:18,559 --- Y
2020-01-21 14:08:18,591 --- O
2020-01-21 14:08:18,680 --- I
2020-01-21 14:08:18,704 --- U
2020-01-21 14:08:18,832 --- [Space]
2020-01-21 14:08:19,143 --- [Back]
2020-01-21 14:08:19,296 --- [Back]
2020-01-21 14:08:19,423 --- [Back]
2020-01-21 14:08:19,920 --- Y
2020-01-21 14:08:20,008 --- [Space]
2020-01-21 14:08:20,560 --- [Back]
2020-01-21 14:08:20,712 --- [Back]
2020-01-21 14:08:20,808 --- U
2020-01-21 14:08:20,864 --- [Space]
2020-01-21 14:08:21,576 --- L
2020-01-21 14:08:21,759 --- I
2020-01-21 14:08:21,927 --- K
2020-01-21 14:08:21,991 --- E
2020-01-21 14:08:22,063 --- [Space]
2020-01-21 14:08:22,208 --- F
2020-01-21 14:08:22,343 --- R
2020-01-21 14:08:22,455 --- U
2020-01-21 14:08:22,623 --- I
2020-01-21 14:08:22,735 --- T
2020-01-21 14:08:23,008 --- [Lshift]
2020-01-21 14:08:23,071 --- ?
2020-01-21 14:08:23,352 --- [Return]
2020-01-21 14:08:33,535 --- I
2020-01-21 14:08:33,647 --- T
2020-01-21 14:08:33,703 --- [Space]
2020-01-21 14:08:33,823 --- I
2020-01-21 14:08:33,927 --- S
2020-01-21 14:08:33,991 --- [Space]
2020-01-21 14:08:34,911 --- [Return]
2020-01-21 14:08:35,536 --- W
2020-01-21 14:08:35,584 --- H
2020-01-21 14:08:35,712 --- A
2020-01-21 14:08:35,888 --- T
2020-01-21 14:08:36,087 --- "
2020-01-21 14:08:36,231 --- S
2020-01-21 14:08:36,296 --- [Space]
2020-01-21 14:08:36,528 --- Y
2020-01-21 14:08:36,600 --- O
2020-01-21 14:08:36,680 --- U
2020-01-21 14:08:36,824 --- R
2020-01-21 14:08:36,880 --- [Space]
2020-01-21 14:08:37,176 --- F
2020-01-21 14:08:37,295 --- A
2020-01-21 14:08:37,456 --- V
2020-01-21 14:08:37,592 --- O
2020-01-21 14:08:37,720 --- R
2020-01-21 14:08:37,824 --- I
2020-01-21 14:08:37,904 --- T
2020-01-21 14:08:37,983 --- E
2020-01-21 14:08:38,128 --- [Space]
2020-01-21 14:08:38,264 --- A
2020-01-21 14:08:38,343 --- P
2020-01-21 14:08:38,480 --- P
2020-01-21 14:08:38,584 --- L
2020-01-21 14:08:38,696 --- E
2020-01-21 14:08:38,976 --- [Lshift]
2020-01-21 14:08:39,048 --- ?
2020-01-21 14:08:39,280 --- [Return]
2020-01-21 14:09:37,009 --- [ PID: 15440 - b'?' - b'fnirs - Remote Desktop Connection' ]
2020-01-21 14:09:37,009 --- [None]
2020-01-21 14:11:53,937 --- [None]
2020-01-21 14:11:54,073 --- [None]
2020-01-21 14:12:00,431 --- [ PID: 14964 - b'pythonw.exe' - b'C:\\Python\\JapanExp\\chatbot_deception.py - PsychoPy Coder' ]
2020-01-21 14:12:00,431 --- %
2020-01-21 14:13:02,126 --- #
2020-01-21 14:13:31,257 --- [ PID: 17796 - b'?' - b'Messenger - Google Chrome' ]
2020-01-21 14:13:31,257 --- H
2020-01-21 14:13:31,424 --- E
2020-01-21 14:13:31,600 --- L
2020-01-21 14:13:31,752 --- L
2020-01-21 14:13:31,936 --- O
2020-01-21 14:13:32,168 --- [Return]
2020-01-21 14:13:32,560 --- H
2020-01-21 14:13:32,776 --- O
2020-01-21 14:13:32,912 --- W
2020-01-21 14:13:33,136 --- [Space]
2020-01-21 14:13:33,297 --- A
2020-01-21 14:13:33,345 --- R
2020-01-21 14:13:33,473 --- [Space]
2020-01-21 14:13:34,000 --- [Back]
2020-01-21 14:13:34,152 --- E
2020-01-21 14:13:34,208 --- [Space]
2020-01-21 14:13:34,456 --- Y
2020-01-21 14:13:34,536 --- O
2020-01-21 14:13:34,616 --- U
2020-01-21 14:13:34,952 --- [Lshift]
2020-01-21 14:13:35,216 --- ?
2020-01-21 14:13:35,504 --- [Return]
2020-01-21 14:13:35,880 --- M
2020-01-21 14:13:36,184 --- U
2020-01-21 14:13:36,433 --- [Space]
2020-01-21 14:13:36,745 --- [Back]
2020-01-21 14:13:36,905 --- [Back]
2020-01-21 14:13:37,112 --- Y
2020-01-21 14:13:37,224 --- [Space]
2020-01-21 14:13:37,520 --- V
2020-01-21 14:13:38,056 --- [Back]
2020-01-21 14:13:38,272 --- C
2020-01-21 14:13:38,392 --- :
2020-01-21 14:13:38,648 --- P
2020-01-21 14:13:38,984 --- [Back]
2020-01-21 14:13:39,128 --- [Back]
2020-01-21 14:13:39,584 --- L
2020-01-21 14:13:39,760 --- O
2020-01-21 14:13:39,841 --- S
2020-01-21 14:13:40,008 --- E
2020-01-21 14:13:40,080 --- [Space]
2020-01-21 14:13:40,232 --- F
2020-01-21 14:13:40,400 --- R
2020-01-21 14:13:40,480 --- I
2020-01-21 14:13:40,576 --- E
2020-01-21 14:13:40,656 --- N
2020-01-21 14:13:40,784 --- D
2020-01-21 14:13:40,840 --- S
2020-01-21 14:13:40,960 --- [Space]
2020-01-21 14:13:41,096 --- A
2020-01-21 14:13:41,200 --- R
2020-01-21 14:13:41,264 --- E
2020-01-21 14:13:41,336 --- [Space]
2020-01-21 14:13:41,601 --- A
2020-01-21 14:13:41,768 --- W
2020-01-21 14:13:42,056 --- E
2020-01-21 14:13:42,264 --- S
2020-01-21 14:13:42,344 --- O
2020-01-21 14:13:42,712 --- M
2020-01-21 14:13:42,857 --- E
2020-01-21 14:13:42,912 --- [Space]
2020-01-21 14:13:43,256 --- [Return]
2020-01-21 14:13:43,800 --- T
2020-01-21 14:13:43,888 --- H
2020-01-21 14:13:44,376 --- E
2020-01-21 14:13:44,648 --- Y
2020-01-21 14:13:44,752 --- [Space]
2020-01-21 14:13:44,897 --- L
2020-01-21 14:13:45,104 --- I
2020-01-21 14:13:45,296 --- V
2020-01-21 14:13:45,464 --- E
2020-01-21 14:13:45,544 --- [Space]
2020-01-21 14:13:47,488 --- A
2020-01-21 14:13:47,600 --- L
2020-01-21 14:13:47,712 --- L
2020-01-21 14:13:47,848 --- [Space]
2020-01-21 14:13:47,993 --- O
2020-01-21 14:13:48,073 --- V
2020-01-21 14:13:48,272 --- E
2020-01-21 14:13:48,328 --- R
2020-01-21 14:13:48,384 --- [Space]
2020-01-21 14:13:48,633 --- T
2020-01-21 14:13:48,680 --- H
2020-01-21 14:13:48,880 --- E
2020-01-21 14:13:48,920 --- [Space]
2020-01-21 14:13:49,328 --- P
2020-01-21 14:13:49,432 --- L
2020-01-21 14:13:49,584 --- A
2020-01-21 14:13:49,792 --- C
2020-01-21 14:13:49,936 --- E
2020-01-21 14:13:50,024 --- [Space]
2020-01-21 14:13:50,488 --- [Lshift]
2020-01-21 14:13:50,576 --- (
2020-01-21 14:13:50,808 --- M
2020-01-21 14:13:50,872 --- E
2020-01-21 14:13:51,008 --- A
2020-01-21 14:13:51,048 --- N
2020-01-21 14:13:51,184 --- I
2020-01-21 14:13:51,256 --- N
2020-01-21 14:13:51,360 --- G
2020-01-21 14:13:51,432 --- [Space]
